tweet_id,full_text,label,topic
126501463663976448,"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/DGGsNOh2",neutral,google
126501463659790337,"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/XPGHLC2o",neutral,google
126501463626223616,"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/rUkTyUJC",neutral,google
126501463554924544,"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/3GC0UEPM",neutral,google
126501463529754624,"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/STIfQWTU",neutral,google
126501360089825280,Chrome Experiment - WebGL Bookcase - http://t.co/1GNsOwmu #Google,neutral,google
126501176559677441,Word of Mouth and the Internet - YouTube http://t.co/UCD9sDx4 #google #searching #wom,neutral,google
126501155999203328,@AtlantaSnoop yea I've seen my #location waaaay off on #google sites. Not a big deal but still strange. #spookygoogle,neutral,google
126500867280093184,#Android #Google Galaxy Nexus Site is Live: Register and Relive the New Features http://t.co/7llRSpUO #DhilipSiva,neutral,google
126500856026771456,On Google+ then go here http://t.co/iLjdQBpT #GPlus #Googleplus #Google #teamfollowback #socialnetwork,neutral,google
126500659833995265,#Google & Samsung announced their (hopeful) rebuttal to iPhone 4S tonight... site shows nice specs but no carriers yet. http://t.co/Z8SDgUT9,neutral,google
126500532478148610,RT @GWGoddess: We could have told you this two years ago! http://t.co/6BZ6W7cf @Novell #GroupWise #Google,neutral,google
126500276994711553,@Affan Fact! They still do everything better though #google,neutral,google
126500259974234112,@jpobrien11 or windows bridge for windows phones and don't try and pretend apple didn't steal the notification bar from #google #droidtweets,neutral,google
126500105762250752,What could a bookcase look like in 10 years...maybe this? http://t.co/i6YWQ7oR  #google #books,neutral,google
126499963176886272,And thanks to TWIT's AAA crew for the live coverage of the #Google / Samsung announcement!,neutral,google
126499722805522433,Check%RT @CadientGroup: $6% of women use #Google for info on health care vs 28% of men -&gt; http://t.co/QEfhPgX2 (via @nicolaziady) #hcsmeu,neutral,google
126499577443532801,The competition: #Google introduces #Android 4.0 Ice Cream Sandwich and the Galaxy Nexus http://t.co/PCu88z7j,neutral,google
126499521822867458,"Hide the women and children, break out the guns, #Google is going to encrypt your searches by default! http://t.co/2VbCGLgp #SEO",neutral,google
126499346022805504,#Android #Google Android 4.0 Ice Cream Sandwich SDK is available today http://t.co/mTnbj9hD #DhilipSiva,neutral,google
126499314393546752,RT @BrightSideNews: @Google and @Samsung Announce the #Galaxy #Nexus http://t.co/dZHvFxVh #Android #ICS #Icecreamsandwich #Google #Samsung,neutral,google
126499293895987201,My thoughts on tonight's #Google Ice Cream Sandwich and #Samsung Galaxy Nexus talk: http://t.co/gu7ScKXL,neutral,google
126498840831475712,#Android #Google Ice Cream Sandwich SDK now available http://t.co/K0tksZ1O #DhilipSiva,neutral,google
126498825992019969,Ice Cream Sandwich SDK now available http://t.co/ZOgECNER  #android #google,neutral,google
126498759143211008,@csg122 http://t.co/TBxLrvin Hopefully you check twitter often enough to find this article. :D #google #ICS,neutral,google
126498593770184704,#Android #Google Galaxy Nexus Press Release http://t.co/JKrzYGBO #DhilipSiva,neutral,google
126498481534808064,engineers #google Manny Marroquin #MannyMarroquin,neutral,google
126498259228303360,@Google and @Samsung Announce the #Galaxy #Nexus http://t.co/dZHvFxVh #Android #ICS #Icecreamsandwich #Google #Samsung,neutral,google
126498218501607426,RT @SamsungMobileCA #GALAXYNexus has arrived! #Samsung #Google,neutral,google
126498101124005889,"Will the #Galaxy #Nexus be coming to #Sprint? No mention of price, carriers, or source release for ICS. Give us those info #Google!",neutral,google
126497822009860096,"#Advertising #Blog Today's blog covers the #IGen and #Google's ""Parisian Love"" Debating with @smarch323 for your votes! http://t.co/x3JY4b2L",neutral,google
126497423815213056,Siri's Search Capabilities vs Google Voice Search on Android - Tested http://t.co/YKiFTufX #apple #google #voip,neutral,google
126497339933327360,#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/zYKEr3ax via @engadget,neutral,google
126497339073495040,"#Android #Google Android 4.0 Ice Cream Sandwich Official, SDK Now Available http://t.co/rXuPIW2U #DhilipSiva",neutral,google
126497335831306240,On Google+ then go here http://t.co/kDHaUfDl #GPlus #Googleplus #Google #teamfollowback #socialnetwork,neutral,google
126497288301457408,"Samsung Galaxy Nexus - the new official Google smartphone with Android 4.0 ""Ice-Cream Sandwich"" http://t.co/S8hSL06q #Google #Android",neutral,google
126497256382803968,#Google releases the latest version of #Android 4.0  #IceCreamSandwich http://t.co/fB7y5E1e,neutral,google
126497160345829376,"Also, I maybe missing something here. But I thought #Google bought #Motorola Mobile? So, what's with all the #Samsung Love??",neutral,google
126497100866387969,ahahaa for the twitpic... the power of #google,neutral,google
126496951746301952,"RT @whymicrosoft: Google’s Ad revenue for Q3 was 96% of total revenue. So, are #Google customers the commodity being sold to advertisers?",neutral,google
126496930204352512,#Google #Samsung #GalaxyNexus http://t.co/1C5iEpPk,neutral,google
126496891797118976,RT @mashable #Google Launches #Android Ice Cream Sandwich OS http://t.co/zxfeb0ld,neutral,google
126496835933179904,"#Android #Google Galaxy Nexus and Ice Cream Sandwich Promo Video Released, Verizon Spotted in... http://t.co/1niTrTzu #DhilipSiva",neutral,google
126496835920609280,#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/dduu9ffd,neutral,google
126496802634612736,RT @dalmaer: WebGL infinite bookcase UI http://t.co/bvu1qtkT #google,neutral,google
126496688163655680,#Google does away with #Buzz - http://t.co/uqMIQbBT #SearchEngine #Search #SocialNetworking #Social #Network,neutral,google
126496634120056832,Add me to your circles on #Google+,neutral,google
126496553811709952,#Google Buzz to the junkyard along with four other services including Jaiku http://t.co/XzxMHuuu &gt; liked Jaiku,neutral,google
126496553748803586,#Google Buzz to the junkyard along with four other services including Jaiku http://t.co/lm79ZlWA &gt; liked Jaiku,neutral,google
126496493648609280,#Google (and #Twitter ) get ready for the debut of #IceCreamSandwich http://t.co/T36KZ6gf,neutral,google
126496303738912769,"3 new stuffs today, #Motorola #razr, #Samsung #Galaxy #Nexus, #Google #Android 4.0 #IceCreamSandwich #ICS ~",neutral,google
126496131554344960,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/rUkTyUJC,neutral,google
126496131545960449,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/STIfQWTU,neutral,google
126496131529183232,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/3GC0UEPM,neutral,google
126496131441102848,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/qD1bqVm8,neutral,google
126496131411742721,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/eizExUn0,neutral,google
126496131382382592,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/XPGHLC2o,neutral,google
126496131378188289,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/lfpPk5Yk,neutral,google
126496131374006272,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/DGGsNOh2,neutral,google
126496068467822593,"#Google, #Samsung unveil Ice Cream Sandwich-powered Galaxy Nexus http://t.co/qtiCdIvd via @CNET #Android",neutral,google
126495741014315008,Motorola Droid Razr vs. Samsung Galaxy Nexus (chart) - CNET (blog) http://t.co/oRkTnT7R #nexus #one #google,neutral,google
126495706356789248,"""#Google, Samsung unveil Ice Cream Sandwich-powered #Galaxy #Nexus"" - http://t.co/r8f0jmGY",neutral,google
126495690636529664,#Microsoft's Ballmer: We’re beating #Google in the #cloud http://t.co/XIq3v54f,neutral,google
126495653747634176,Guess what I spotted a couple days ago... didn't expect to see one especially in the West Village #Google http://t.co/Xop25kvU,neutral,google
126495319792959488,20% searches on  #Google  are related to location. 33% mobile search queries have local intent.,neutral,google
126495169536208896,@OccupyWallSt #Apple stock DOWN despite #iPhone monumental SALES = #ocuupy #GOOGLE & #Verizon--i smell a #conspiracy!,neutral,google
126495125303083009,#Google announces #Android #Beam for sharing between Android Phones. Based on NFC technology. http://t.co/bc7yhhR4,neutral,google
126495001868906496,"Sucks that I just threw down $3 for a panorama app when #ICS will have it as standard. Oh #Google, you pleasant bastards, you!",neutral,google
126494909548077056,It Is Indeed #Apple & #Google vs #TheOldWay!,neutral,google
126494729474015232,@Ayy_Queen #google it lol espn too,neutral,google
126494691016441857,The better question is if (and when) current devices will get the update.  #Android #Google #IceCreamSandwich,neutral,google
126494645403398145,I just noticed that #google+ has introduced real time search.,neutral,google
126494532857643008,$6% of women use #Google for info on health care vs 28% of men -&gt; http://t.co/PM6wxvQb (via @nicolaziady) #hcsmeu #epharma,neutral,google
126494358508806144,Just Been To The Future And Back lol... Just Watch Something Happening Tomorrow Morning! #Google #Android,neutral,google
126494314057568256,"Thank you for the laughs #Google, ""tapping my peepz"", white suit, face unlock fail, using an LED screen for a video cast. Love it anyway &lt;3",neutral,google
126494171065364480,Soooooo @VerizonWireless... All eyes on you! When can we order? #Nexus #Samsung #Google #ICS,neutral,google
126494094276042752,"Android Beam, panorama, Gmail offline, lockscreen, contacts, facial recognition unlock... #IceCreamSandwich #NexusPrime #Google",neutral,google
126493954429550593,All the info on Ice Cream Sandwich here : http://t.co/f0rNfGPA @twandroid #google #nexusprime #ics #android,neutral,google
126493895625424896,WebGL infinite bookcase UI http://t.co/bvu1qtkT #google,neutral,google
126493811638677504,RT @charmybird Soon. Getting ready for the party. #google #android #icecreamsandwich http://t.co/puMwmM9m,neutral,google
126493785533321216,RT @pretty_browniee: #oomf gone get it next week i promise! Man you better #Google tht!!!,neutral,google
126493558365630465,is #google the next innovators ?,neutral,google
126493553055633408,On Google+ then go here http://t.co/hhAmwm8K #GPlus #Googleplus #Google #teamfollowback #socialnetwork,neutral,google
126493550618742784,#Android #Google Android 4.0 Platform and Updated SDK Tools http://t.co/0jRKtQ2S #DhilipSiva,neutral,google
126493370028797953,Recent study of #Google CTR reveals that top three positions #in #GoogleSearch receive 35% of traffic. @Econsultancy http://t.co/Z2bh6oH1,neutral,google
126493352370765824,"#Google Ice Cream Sandwich, Nexus Prime Launch [LIVE BLOG] http://t.co/kj2y69HM",neutral,google
126493335518068736,RT @charlieroffe: Welcome Ice Cream Sandwich! #android #google #icecreamsandwich http://t.co/IFlB5EhJ,neutral,google
126493322268250114,"Haven't even freshened up, due to #Google's #IceCreamSandwichEvent. #OffToShower now.",neutral,google
126493312650719232,"The Ice Cream Sandwich presentation was very buggy, however 4.0 looks much more promising than expected.  #Android #GalaxyNexus #Google",neutral,google
126493280832724992,Recent study of #Google CTR reveals that top three positions in #GoogleSearch receive 35% of traffic.... http://t.co/IHts3PyW,neutral,google
126493225811841024,"Hey, #google!  You lied.  #android 4.0 platform is not up as a link yet.  But I found it. http://t.co/v5WG698V #ics #sdk",neutral,google
126493189254291457,"#google #yahoo #bing Ballmer on Bing, Xbox, Apple...oh, and Yahoo, too http://t.co/CfHu4jBP #seo #serps",neutral,google
126493155855052800,#Google Google Event: Vorstellung des Samsung Galaxy Nexus (Caschys Blog): o3:30 klingelte mein Wecker. Googles ... http://t.co/QnVDVcMX,neutral,google
126493015907897344,That was good but when is it coming out? What carriers? What pricepoints? #android #google,neutral,google
126492985834733568,Welcome Ice Cream Sandwich! #android #google #icecreamsandwich http://t.co/IFlB5EhJ,neutral,google
126492886517809152,"RT @tiffanyk: [#Infographic] #Google+ cost half a billion to build, driving users to #1 most followed user: Mark Zuckerberg. http://t.co ...",neutral,google
126492864174755841,#ai #google #ai #samsung,neutral,google
126492839998783488,"What? No ""one more thing!"" ? #Samsung #Google #Nexus",neutral,google
126492795027456000,For all the bookworms out there! http://t.co/Mx2bMy3o #Google’s Infinite Bookcase: An Abstract Browser For Limitless Libraries #technews,neutral,google
126492775930798080,"Can Bill Gross Take On #Facebook, #Twitter & #Google+ With Chime.in? - Forbes http://t.co/pG5uHrmI #socialmedia",neutral,google
126492759262633984,Just wonder how much time it will take throw an update of #android ICS on Nexus S !!! Please #google make it quick this time,neutral,google
126492737766834177,Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/a0wncHmI,neutral,google
126492735598366720,Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/HHfJbBHU #neowin,neutral,google
126492719987179520,#google #icecreamsandwich event featured #minecraft,neutral,google
126492604799004672,"Samsung Galaxy Nexus Official, Launches Worldwide November - http://t.co/UX1CiB6A #galaxynexus #samsung #google #ics",neutral,google
126492471759867904,@eboyee S tim da http://t.co/hX21e1JK daje Server Error :)  #Google #IceCreamSandwich,neutral,google
126492364138221569,RT: Collobrate and present. New version of Google presentations. http://t.co/xmF34T27 VIA @googledownunder #google #googlepresentations,neutral,google
126492325219278848,"Sdk available now, so you can develop apps for the phone and tablets right now. #Android4.0 #Google",neutral,google
126492310866362368,Great hardware and great new version of Android. I want it now. API is available now at least. #Google #Android #ICS #Development,neutral,google
126492105026703360,#Google unveils Android 4.0 ‘Ice Cream Sandwich’ http://t.co/dciffpI1 via @BGR,neutral,google
126492088270454785,"Hey #google ,when unveiling a new product,use a backdrop w/ lots of spatial-temporal high resolution activity. Video codecs will love it. ;)",neutral,google
126492059308785664,"Android beam, share any piece of information.from.one Android device to another by simply touching the devices.  #Android4.0 #Google",neutral,google
126491876860755969,New Galaxy Nexus: App Improvements -  Beam - sharing using NFC #nexus #samsung #google #android bit.ly/nEJbyE,neutral,google
126491752260575232,"@jcmwright we are a going over to #Google right now, and we are in Maryland (#MICA). Catch up with us this week sometime #edu11",neutral,google
126491610199490560,"New Galaxy Nexus: App Improvements -  Quick Response to unwanted calls, predefined SMS's #nexus #samsung #google #android bit.ly/nEJbyE",neutral,google
126491517924810752,RT @jcmwright: Would love to hear from other small colleges who went #Google recently. Particularly interested in the learning tech prep ...,neutral,google
126491513038442496,Many new features for Android. #NexusPrime #Google,neutral,google
126491459078729728,#Samsung and #Google's Ice Cream Sandwich event #liveblog! http://t.co/iG3Gi4qd #android #icecreamsandwich,neutral,google
126491255436881920,"Phone app redesigned to be unified with google voice, etc. Has fast forward and rewind capabilities as well. #Google #Android #ICS",neutral,google
126491202810953728,New Galaxy Nexus: App Improvements -  New visual voicemail within the phone app #nexus #samsung #google #android bit.ly/nEJbyE,neutral,google
126490806315008000,RT @thedroidguy: #Google announces dates for 2012 IO http://t.co/90xoKyQN,neutral,google
126490801982275584,#Android #Google Google officially announces Ice Cream Sandwich http://t.co/Ij292Ye3 #DhilipSiva,neutral,google
126490797225934850,"#Android #Google Samsung Galaxy Nexus launching in US, Europe and Asia this November http://t.co/NLdTU5oY #DhilipSiva",neutral,google
126490763151421440,#Google's open source search to end: http://t.co/h8PYttyr,neutral,google
126490712299675649,Google officially announces Ice Cream Sandwich http://t.co/u702sosO  #android #google,neutral,google
126490709921497088,"Samsung Galaxy Nexus launching in US, Europe and Asia this November http://t.co/SzchgKIf  #android #google",neutral,google
126490566837026817,New Galaxy Nexus: App Improvements -  New People App to improve contact information #nexus #samsung #google #android bit.ly/nEJbyE,neutral,google
126490278143082496,@5in_n_the_Air #GOOGLE time kml,neutral,google
126490265463701504,#Google announces dates for 2012 IO http://t.co/90xoKyQN,neutral,google
126490166897541120,"Samsung Galaxy Nexus announced, full specs available  http://t.co/VNGazg48  #samsung #galaxy #nexus #google #android #ics #thetechcheck",neutral,google
126490158815125504,"Samsung Galaxy Nexus announced, full specs available  http://t.co/0Nd3LiwV  #samsung #galaxy #nexus #google #android #ics #thetechcheck",neutral,google
126490034865045504,On Google+ then go here http://t.co/86xwWN2d #GPlus #Googleplus #Google #teamfollowback #socialnetwork,neutral,google
126490011901231104,New Galaxy Nexus: Hardware Improvements -  Camera captures 1080p video #nexus #samsung #google #android bit.ly/nEJbyE,neutral,google
126489950614073345,Video of livestream of the Google/Samsung announcement froze. Damn my slow internet connection. #Google #Samsung,neutral,google
126489908998176769,"1080p video recording, continuous focus, zoom while recording and time lapse included in Android 4.0. #Google #Android #ICS",neutral,google
126489719012990976,Built in panorama in camera app #Android 4.0 #ICS #Google,neutral,google
126489665116192768,"Google, Samsung unveil Galaxy Nexus phone running Android 4.0 http://t.co/C4elM79o"" via:@appleinsider #tech #google #Dubai #beirut",neutral,google
126489609889783808,"Panorama

#icecreamsandwich #googland #google #android #ics",neutral,google
126489489328705536,"how come when #google talks about their #android camera app it's boring, but when #apple does it's ZOMG!!!1",neutral,google
126489300828307456,"Ballmer: 70% Of The Time, #Google & #Bing Are The Same, So Try Bing! by @dannysullivan http://t.co/9eudwSAD",neutral,google
126489263490596864,#Google WebGL Bookcase: Google WebGL Bookcase. Google developed a WebGL app that shows a 3D model of a bookcase ... http://t.co/y8HC6kzB,neutral,google
126489064319881216,"[#Infographic] #Google+ cost half a billion to build, driving users to #1 most followed user: Mark Zuckerberg. http://t.co/CzMfvnLQ #irony",neutral,google
126488912037289984,now watching live stream of  #Google new mobile #Nexus,neutral,google
126488727315943425,Damn group meeting disturbin me from watchin the #google event,neutral,google
126488649905864705,New tools giving the user the ability to restrict mobile data usage. #Google #Android #ICS,neutral,google
126488582218203136,Article discussing how the four great tech companies will compete in the marketplace: http://t.co/YFWF9iye #Apple #Google #Facebook #Amazon,neutral,google
126488561888399360,#Google releases an Infinite Digital Bookcase RT @VentureBeat http://t.co/YWtVgwJY by @MeghanKel,neutral,google
126487924043821057,"#Android Ice Cream Sandwich features face-recognition to unlock your phone, no more entering a pin or password #fb #google",neutral,google
126487912433975297,"Email with 2 line preview, offline search of any amount of emails you want. #Android4.0 #Google",neutral,google
126487846038147073,"Can search the last 30 days of Gmail, whether connected or not. #Google #Android #ICS",neutral,google
126487807156944899,"Ha! The demo fail is still resonating.. Kinda funny, but on a global scale. Cool feature, though! #android #google #galaxynexus",neutral,google
126487744787660800,"#ICS show-off froze my browser. Well, time for sleep I guess. #Android #Google #Samsung",neutral,google
126487541569433600,RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/BfFAEApW by @MeghanKel,neutral,google
126487465203736576,RT @adamdince: #Google might reverse its new data encryption policy if big brands threaten to cut their PPC spend. @Google biting the ha ...,neutral,google
126487372039847937,#Google thinks your digital books belong on a digital bookcase - a #WebGL #Chrome experiment http://t.co/2LqpqF6F,neutral,google
126487167823388673,Demo crime for #google dude in white suit. Face recognition for unlocking doesn't work if you wear make up apparently :-),neutral,google
126487043462266880,But does request desktop site work with hulu?!?!? #ICS #Google,neutral,google
126486616343724032,The lock screen now has facial recognition capability! #Google #Android #ICS,neutral,google
126486384902017024,"here comes facial recognition!  Face unlock 
#icecreamsandwich #googland #google #android #ics",neutral,google
126486348713570304,#Google and #Samsung Reveals Galaxy Nexus Phone http://t.co/REnJ0C0Z #mobile #software #android #mobiledevice,neutral,google
126486111689256960,#Google Google’s Infinite Bookcase: An Abstract Browser For Limitless Libraries http://t.co/MyLzFMRq,neutral,google
126485712836112384,#Samsung and #Google introduce #GALAXY #Nexus http://t.co/2rvF0tZp via @androidcentral #Android,neutral,google
126485684113522689,"""Kanye West has added you to his circles."" yeah, right. #galaxynexus #google #ics",neutral,google
126484162302586880,#google +1 Stickers came with this month's Adsense cheque . http://t.co/AOFYoJmE,neutral,google
126484021369778177,#Android #Google Samsung Galaxy Nexus Gallery http://t.co/wUnmSQL6 #DhilipSiva,neutral,google
126484018211454976,#Android #Google Samsung and Google introduce GALAXY Nexus http://t.co/KkuepMVW #DhilipSiva,neutral,google
126803641486163969,Just participated in another #Microsoft #SQLServer certification test with #TSQL typing instead of multiple choices. Really cool.,positive,microsoft
126792129832951808,#Microsoft #Opens The Door To Two #Spanish #Entrepreneurs With #Medical #Project ! http://t.co/c97sNizT,positive,microsoft
126788430679113728,"#Buffalo, #Intel, #Microsoft, #IBM are the best pavilions at #SMAU",positive,microsoft
126780006964805632,Windows Phone 7.5 Mango Update Process Ahead of Schedule. http://t.co/p1hwo73x  #Microsoft #WindowsPhone #Mango,positive,microsoft
126779403605770241,WP7 is getting there: #Microsoft Claws Back to Smartphone Relevance: Rich Jaroslovsky - Bloomberg http://t.co/JIMML4RC via @BloombergNews,positive,microsoft
126768366345138176,#Microsoft word works on my computer again! Yessss,positive,microsoft
126767508253454336,"In terms of unified communications giants, really surprised to see how underrated #Microsoft is",positive,microsoft
126762337087655936,#Microsoft dishing out free first-gen WP7 handsets at its stores http://t.co/cvfWMvmO,positive,microsoft
126755785391869954,"Will watch this one with interest! RT @RossMistry: #Microsoft Codename ""Data Explorer"" CTP Coming ... http://t.co/kvJSerCj via @scottyd99999",positive,microsoft
126755232393867264,Lunch today: 19.00  Eating it at #Microsoft while attending #VSLive?  Priceless.,positive,microsoft
126754593714606085,"Will watch this one with interest! RT @RossMistry: #Microsoft Codename ""Data Explorer"" CTP Coming Next Month  http://t.co/vpQOyXWa",positive,microsoft
126754500278104064,"""#Microsoft details Search improvements in Windows 8 Start Screen"" http://t.co/Agv49znJ",positive,microsoft
126750973329817601,Mango shows #Microsoft still has the taste for smartphone success http://t.co/AFm8VSMm  #wp7 #mango,positive,microsoft
126748497096622080,Awesome! @TommyLee is moving to #Vancouver as Dev Evangelist for #Microsoft - we finally get a local,positive,microsoft
126748155021762561,Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/xoLRaueY #microsoft,positive,microsoft
126748153952206849,Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/F4HwAN6Q,positive,microsoft
126747965393084416,Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/7YvJMHnQ,positive,microsoft
126747962817781760,Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/hJ8qlOC9 #neowin,positive,microsoft
126744770713362432,#Microsoft store here I come to spend my hard earned cash. #vslive,positive,microsoft
126743288320491521,If you didn't know - Free #Microsoft #HTML5 @Webcamps on West Coast MountainView Redmond Portland check them out  http://t.co/L86OWQRE,positive,microsoft
126742063961214976,Hey parents!Did you know about the free tools from #Microsoft that help keep your kids safe online?Live Family Safety http://t.co/5pk1et6r,positive,microsoft
126738939594813440,Awesome! #Microsoft  #holodeck bit.ly/qpGxle,positive,microsoft
126736431929507840,"""#Microsoft details Windows 8 search improvements"" - via @SlashGear http://t.co/JCawWRzQ",positive,microsoft
126734527551913984,"@SmartKeitai Yeah I saw it, @Google is taking seriously what #Microsoft has done with #Metro UI but yeah looks good Android 4.0",positive,microsoft
126732577301217280,Why I love #Microsoft &gt; Microsoft hosting Kids TechFest to encourage careers in tech  http://t.co/fmzFWgYv #babygeeks via @Techflash,positive,microsoft
126732148144209920,Microsoft explains new improvements in Windows 8 Start screen search: http://t.co/pq67GRra #buildingwindows8 @buildwindows8 #tech #microsoft,positive,microsoft
126731873517965313,enjoy  #Microsoft #Search Idea Could Let You Search Like Miley http://t.co/GWOkOCEg great,positive,microsoft
126730153454870529,"#Microsoft Bing is The New King of Search, Tipped #Google Search http://t.co/61OgLIKA",positive,microsoft
126729713568849920,#Microsoft #PowerPivot gives users the power to create compelling self-service #BI solutions. #infinitywebinar,positive,microsoft
126725535677157376,"The Future of #Information: Innovators from #Google, #Microsoft &#Twitter  Nov. 14-18  Info & registration at http://t.co/kJKZ77Zy #UMD",positive,microsoft
126725332031127552,"Another Gem from #Microsoft - Curate your personal history with  ""Project Greenwich"".  Available later this month. http://t.co/KgNrbVgp",positive,microsoft
126716103123673088,Thanks to Steffen Krause #Microsoft for a great SQL Server Session @EuropeanSP.,positive,microsoft
126715314007314434,This is how charity works these days. http://t.co/839klkFH #billgates #philanthropy #microsoft,positive,microsoft
126714241427312641,Ballmer Thinks You Have To Be A Computer Scientist To Use Android http://t.co/VKV2TBcj #tech #microsoft (i agree to some extent),positive,microsoft
126709513947594753,"We have had a great time at #TechEdAfrica thanks to all the sponsors, delegates, #Microsoft and #mimecastsa.",positive,microsoft
126705831126384640,"Validated that #Microsoft #iSCSI target in Win Server 8 works fine with #VMware #vSphere5 / ESXi5, no errors - more: http://t.co/6qnLWFt7",positive,microsoft
126695555685560320,wow - #Microsoft tech turns your body into a touchscreen http://t.co/5hVBC5Bm via @PSFK,positive,microsoft
126693834846515200,Love the #Microsoft campus!  Love the feeling of the mixer building.  Thanks #vslive bringing the conference here!,positive,microsoft
126692533869871106,#microsoft #research shows #Holodesk. Awesome!!! The holodeck is one step closer! bit.ly/pCMJON #kinect /via @dvroegop,positive,microsoft
126689578886246400,"#Microsoft Research shows #Holodesk - looks like science fiction, but is science fact http://t.co/vv6ltkYp",positive,microsoft
126689007512993792,Zune Music arrives in Canada! http://t.co/CJJ12v4I #microsoft #music #news,positive,microsoft
126688284343672832,#Kinect Makes Learning Playful with Help from #SesameStreet and #NationalGeographic #education #microsoft http://t.co/E5uhka8F,positive,microsoft
126685198531297281,Håper #microsoft lager ny releasepartyguide for #mango. #greatsuccess,positive,microsoft
126677986522054657,Hey parents! Did you know about the free tools from #Microsoft that help keep your kids safe online? Live Family Safety http://t.co/muuWbGPn,positive,microsoft
126669652469350401,#Microsoft @ ISB... watching the new windows 8 in action...pretty impressive! Finally a contender to mac os.. Interesting battle in store,positive,microsoft
126668529046007808,#Microsoft tries to combine the #Xbox #WindowsPhone and #PC and all of them will share the same neat looking interface. http://t.co/J332zfpO,positive,microsoft
126665091381854208,Check out the new #Microsoft #faculty fellows here: http://t.co/GCicPEX4 poised to change the world!,positive,microsoft
126663720075141121,I became a #Citizenship #Member at @Microsoft ...Thanks #GOD :) #MSPEgypt #Microsoft,positive,microsoft
126659125751971840,Blog Post: Cool Tool : Microsoft Mouse Without Borders. http://t.co/uM860jFh #Tools #Utilities #microsoft,positive,microsoft
126658961263951873,"Forget Siri, there is still no beating speech commands on @windowsphone: http://t.co/19GAjSGi #wp7 #mango #tellme #microsoft #siri",positive,microsoft
126658937155108866,#Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/xtZMPSMT #enterprise,positive,microsoft
126658528965439488,"@RAD_Software Yes good points about #ERP but unfair assessment in saying ""#SAGE, #SAP and #Microsoft Dynamics, are not delivering""",positive,microsoft
126650473322262529,"Good dev opportunities at #Microsoft UX Tour, Helsinki Finland http://t.co/hCKJXz4K",positive,microsoft
126638821948403712,@edbott you have sugar-coated the FSF secure boot reaction. This is blatant anti-#Microsoft propaganda.,positive,microsoft
126637126010929152,V. impressed w/ Image Composite Editor from @MSFTresearch for creating panoramas from individual images. http://t.co/SO7W7spn Tx #Microsoft!,positive,microsoft
126611718376919041,RT @asherCFO: #Yahoo up 4 sale - again! Yrs back #Microsoft almost bought it & now glad it didn't. This could b deal of the year that do ...,positive,microsoft
126610651916410881,#Yahoo up 4 sale - again! Yrs back #Microsoft almost bought it & now glad it didn't. This could b deal of the year that dosent happen!,positive,microsoft
126608712407322624,#Microsoft presents #Omnitouch - http://t.co/ui0aD1FJ - Very impressive and futuristic technology!,positive,microsoft
126605340270788608,"Is #Google Down? http://t.co/wFrzKYsN via @Ejunkie Good for #Bing, #Microsoft ’s investments paying off",positive,microsoft
126603756971360256,"RT @bestpantsTen: http://t.co/P4m8xvaz #iPads less desired than #Windows tablets, says study #Apple #Microsoft #MS",positive,microsoft
